dataset,n_keys,index,config,size_in_bytes,rep,n_samples,build_time,eval_time,lookup_time,eval_accu,lookup_accu
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=32",6374129744,2,20000000,28986241813,2417679853,5797510123,4000415034897513,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=512",59936848,0,20000000,6894299411,473578843,5734462085,4000421808062676,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=512",59936848,1,20000000,6899391936,472076242,5726928714,4000421808062676,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=512",59936848,2,20000000,6901749849,476240076,5740256449,4000421808062676,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=64",3818623056,0,20000000,19898037469,1506491887,5408997935,4000415540106063,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=64",3818623056,1,20000000,19950437329,1567844519,5926321513,4000415540106063,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=1024,max_error=64",3818623056,2,20000000,19922781046,1631159845,4803246458,4000415540106063,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=128",266336336,0,20000000,9094745603,1706728232,5248806571,4000416418194310,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=128",266336336,1,20000000,9629233554,1630789361,5219417343,4000416418194310,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=128",266336336,2,20000000,9624235122,1635744592,5213258965,4000416418194310,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=16",1703020624,0,20000000,15774210516,2389170437,4702007505,4000414710204272,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=16",1703020624,1,20000000,14418983328,2396493168,4732379129,4000414710204272,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=16",1703020624,2,20000000,14412128593,2398785020,4726352401,4000414710204272,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=256",112779344,0,20000000,8710808462,1317503872,5913588042,4000418005002203,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=256",112779344,1,20000000,8711238168,1324946321,5903754719,4000418005002203,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=256",112779344,2,20000000,8706520454,1328244740,5906481500,4000418005002203,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=32",816054352,0,20000000,10831462617,1992575603,4657740963,4000414944950432,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=32",816054352,1,20000000,11011264131,1974491300,4655729797,4000414944950432,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=32",816054352,2,20000000,11008713302,1976067162,4646848677,4000414944950432,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=512",28471376,0,20000000,8091749263,704251802,6504509609,4000421111682720,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=512",28471376,1,20000000,8078489635,712339962,6496885162,4000421111682720,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=512",28471376,2,20000000,8098416519,708248503,6498354370,4000421111682720,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=64",463047248,0,20000000,9618900857,1785889362,4802987897,4000415451616302,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=64",463047248,1,20000000,9872865848,1769318462,4785066181,4000415451616302,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=128,max_error=64",463047248,2,20000000,9873386911,1761990246,4789686650,4000415451616302,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=16,max_error=512",10498000,0,20000000,11141190803,1251506976,10038332025,4000420525981611,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=16,max_error=512",10498000,1,20000000,11086537186,1247524111,10035353100,4000420525981611,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=16,max_error=512",10498000,2,20000000,11091630374,1252140212,10034750617,4000420525981611,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=128",505731152,0,20000000,9066505827,1361530027,4771558793,4000416597115954,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=128",505731152,1,20000000,10071387835,1360763355,4754120986,4000416597115954,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=128",505731152,2,20000000,10095731728,1352709776,4754057867,4000416597115954,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=16",2799551568,0,20000000,18634942940,2114944541,4429046095,4000414714144964,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=16",2799551568,1,20000000,17119254480,2129400981,4435339357,4000414714144964,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=16",2799551568,2,20000000,17033585150,2127886056,4434095425,4000414714144964,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=256",279607376,0,20000000,9001398249,1279482072,5372167543,4000418404061641,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=256",279607376,1,20000000,9009249167,1276287589,5373284573,4000418404061641,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=256",279607376,2,20000000,9004976113,1280276682,5374647255,4000418404061641,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=32",1234086992,0,20000000,11473388505,1625584198,4361639363,4000414958965176,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=32",1234086992,1,20000000,11492491757,1622655558,4355020325,4000414958965176,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=32",1234086992,2,20000000,11713229865,1620685191,4358004746,4000414958965176,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=512",93301840,0,20000000,7952388383,897226825,6233834337,4000421136409827,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=512",93301840,1,20000000,7942357380,897992243,6241119269,4000421136409827,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=512",93301840,2,20000000,7950066176,899796900,6231308312,4000421136409827,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=64",735482960,0,20000000,9848395153,1452682689,4460502217,4000415506405150,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=64",735482960,1,20000000,9810137681,1435556582,4444306698,4000415506405150,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=256,max_error=64",735482960,2,20000000,9818236634,1441844086,4447390630,4000415506405150,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=32,max_error=512",17872080,0,20000000,9746171624,980587417,7578378478,4000421570454492,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=32,max_error=512",17872080,1,20000000,9745804441,969576490,7587439549,4000421570454492,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=32,max_error=512",17872080,2,20000000,9734240636,965397964,7585883722,4000421570454492,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=128",333711440,0,20000000,8109062889,1062231701,4302828882,4000416541429225,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=128",333711440,1,20000000,8100513645,1061079893,4307633589,4000416541429225,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=128",333711440,2,20000000,8106272586,1062731081,4304700653,4000416541429225,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=16",6297376848,0,20000000,38659921029,2433417936,6338581431,4000414725233592,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=16",6297376848,1,20000000,29209286717,2950924548,5375103232,4000414725233592,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=16",6297376848,2,20000000,28169096473,2447378969,5794940442,4000414725233592,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=256",284971088,0,20000000,7918338103,1038685016,4493036720,4000419037710869,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=256",284971088,1,20000000,8077125351,1040476697,4503776710,4000419037710869,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=256",284971088,2,20000000,7911640879,1039172363,4502703717,4000419037710869,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=32",2524768336,0,20000000,15716374671,1670575038,4149372809,4000414950566132,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=32",2524768336,1,20000000,15703942798,1657091614,4150084524,4000414950566132,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=32",2524768336,2,20000000,15717952048,1661313578,4156031150,4000414950566132,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=512",256280656,0,20000000,7968450017,1028852955,4763940015,4000423944210192,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=512",256280656,1,20000000,7813598001,1027546552,4764074261,4000423944210192,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=512",256280656,2,20000000,7815373393,1031117865,4763290986,4000423944210192,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=64",799682640,0,20000000,9816116304,1242793569,4108307330,4000415424963170,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=64",799682640,1,20000000,9817598228,1232045569,4111233955,4000415424963170,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=512,max_error=64",799682640,2,20000000,9790883855,1242778309,4110010436,4000415424963170,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=128",134735440,0,20000000,9451529537,1678332571,5546141701,4000416328703437,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=128",134735440,1,20000000,9465030338,1670502109,5531298915,4000416328703437,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=128",134735440,2,20000000,9461221486,1682732340,5531974609,4000416328703437,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=16",1006295888,0,20000000,14391029378,2761525576,4961254490,4000414705027810,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=16",1006295888,1,20000000,13981625194,2760357162,4963838679,4000414705027810,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=16",1006295888,2,20000000,13755277760,2760121527,4965417553,4000414705027810,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=256",73521744,0,20000000,9020352145,1482484890,6191066620,4000418131049197,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=256",73521744,1,20000000,9211998219,1488168302,6193394059,4000418131049197,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=256",73521744,2,20000000,9213527584,1493150669,6190936888,4000418131049197,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=32",504003664,0,20000000,11303984647,2338547527,4932003502,4000414928957708,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=32",504003664,1,20000000,11529468899,2345900422,4926375669,4000414928957708,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=32",504003664,2,20000000,11531846474,2340920238,4934335982,4000414928957708,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=512",26935120,0,20000000,8762091112,954128567,6917810229,4000420969677876,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=512",26935120,1,20000000,8795093786,958454940,6913007144,4000420969677876,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=512",26935120,2,20000000,8783011477,959731271,6928700381,4000420969677876,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=64",245708368,0,20000000,10065121100,1946570135,5088169040,4000415375906376,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=64",245708368,1,20000000,10119415243,1941954207,5082124624,4000415375906376,2000207222435828
fb_200M_uint64,200000000,Compact Hist-Tree,"num_bins=64,max_error=64",245708368,2,20000000,10114728289,1941418260,5084667845,4000415375906376,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=1,epsilon_recursive=16",443430704,0,20000000,17282781175,5616340156,8553124433,6000621683633137,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=1,epsilon_recursive=16",443430704,1,20000000,17284942254,5604337790,8540075678,6000621683633137,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=1,epsilon_recursive=16",443430704,2,20000000,17283545856,5605882936,8539076332,6000621683633137,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=1024,epsilon_recursive=16",296096,0,20000000,9771373729,1444707526,12135213640,6000619131061829,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=1024,epsilon_recursive=16",296096,1,20000000,9771755877,1444870803,12134552242,6000619131061829,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=1024,epsilon_recursive=16",296096,2,20000000,9771185157,1444527577,12133839881,6000619131061829,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=128,epsilon_recursive=16",4103472,0,20000000,12054691919,1836278946,9115242975,6000621168586330,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=128,epsilon_recursive=16",4103472,1,20000000,12054954895,1836363646,9113116136,6000621168586330,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=128,epsilon_recursive=16",4103472,2,20000000,12054981965,1836213788,9113939774,6000621168586330,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=16,epsilon_recursive=16",34076888,0,20000000,13679134604,3547163364,8328665560,6000621600649171,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=16,epsilon_recursive=16",34076888,1,20000000,13678861996,3547222950,8328222008,6000621600649171,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=16,epsilon_recursive=16",34076888,2,20000000,13679077895,3547352303,8329871725,6000621600649171,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=2,epsilon_recursive=16",254710064,0,20000000,16570374039,5352633789,8650808920,6000621675022837,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=2,epsilon_recursive=16",254710064,1,20000000,16571720025,5354268288,8650804264,6000621675022837,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=2,epsilon_recursive=16",254710064,2,20000000,16570839795,5353180884,8650643765,6000621675022837,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=2048,epsilon_recursive=16",94352,0,20000000,8692930154,1286033727,13037473212,6000618099688787,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=2048,epsilon_recursive=16",94352,1,20000000,8692798698,1286402192,13036946987,6000618099688787,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=2048,epsilon_recursive=16",94352,2,20000000,8692972298,1286385571,13036952992,6000618099688787,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=256,epsilon_recursive=16",1919240,0,20000000,11541370607,2152055688,10809074983,6000620767076416,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=256,epsilon_recursive=16",1919240,1,20000000,11542103304,2151941801,10806850490,6000620767076416,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=256,epsilon_recursive=16",1919240,2,20000000,11542162644,2152093757,10809791770,6000620767076416,2000207222435828
fb_200M_uint64,200000000,PGM-index,"epsilon=32,epsilon_recursive=16",16929592,0,20000000,13029616852,2553296163,8479760382,6000621529818424,2000207222435828
