dataset,n_keys,rmi,layer1,layer2,n_models,bounds,size_in_bytes,rep,build_time,checksum
books_200M_uint64,200000000,ours,linear_regression,linear_regression,8388608,labs,201326624,2,9890337608,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,8388608,lind,268435488,0,10521456263,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,8388608,lind,268435488,1,10534271720,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,8388608,lind,268435488,2,10521117710,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,none,134217752,0,1229496922,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,none,134217752,1,1228883258,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,none,134217752,2,1242079898,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,gabs,134217760,0,3776502908,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,gabs,134217760,1,3789565798,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,gabs,134217760,2,3776514476,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,gind,134217768,0,4376174360,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,gind,134217768,1,4389783103,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,gind,134217768,2,4376061117,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,labs,201326616,0,4989108461,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,labs,201326616,1,5004128969,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,labs,201326616,2,5004011704,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,lind,268435480,0,5279214630,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,lind,268435480,1,5279852086,0
books_200M_uint64,200000000,ours,radix,linear_spline,8388608,lind,268435480,2,5280085862,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,none,134217752,0,3290992831,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,none,134217752,1,3304498374,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,none,134217752,2,3290999753,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,gabs,134217760,0,5890509614,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,gabs,134217760,1,5903535065,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,gabs,134217760,2,5903459394,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,gind,134217768,0,6318036006,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,gind,134217768,1,6331072709,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,gind,134217768,2,6318295776,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,labs,201326616,0,6891803176,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,labs,201326616,1,6902518410,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,labs,201326616,2,6904886128,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,lind,268435480,0,7246798604,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,lind,268435480,1,7246352879,0
books_200M_uint64,200000000,ours,radix,linear_regression,8388608,lind,268435480,2,7246272083,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,none,268435504,0,2411710878,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,none,268435504,1,2438374169,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,none,268435504,2,2425479224,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,gabs,268435512,0,5816878440,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,gabs,268435512,1,5830402036,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,gabs,268435512,2,5831278170,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,gind,268435520,0,6805713156,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,gind,268435520,1,6818429884,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,gind,268435520,2,6804243158,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,labs,402653232,0,7883193867,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,labs,402653232,1,7883832396,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,labs,402653232,2,7883582280,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,lind,536870960,0,8574025912,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,lind,536870960,1,8574775586,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,16777216,lind,536870960,2,8587459835,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,none,268435504,0,4346479261,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,none,268435504,1,4360080830,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,none,268435504,2,4360275388,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,gabs,268435512,0,7737471520,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,gabs,268435512,1,7763823772,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,gabs,268435512,2,7750368461,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,gind,268435520,0,8574915662,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,gind,268435520,1,8575451970,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,gind,268435520,2,8588127318,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,labs,402653232,0,9335017509,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,labs,402653232,1,9347376457,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,labs,402653232,2,9347734242,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,lind,536870960,0,10137232612,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,lind,536870960,1,10136185678,0
books_200M_uint64,200000000,ours,cubic_spline,linear_regression,16777216,lind,536870960,2,10151317591,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,none,268435488,0,2028709392,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,none,268435488,1,2041494116,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,none,268435488,2,2041506691,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,gabs,268435496,0,4867848748,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,gabs,268435496,1,4867485044,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,gabs,268435496,2,4881112977,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,gind,268435504,0,5836217819,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,gind,268435504,1,5863182631,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,gind,268435504,2,5849739554,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,labs,402653216,0,6647654717,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,labs,402653216,1,6647756564,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,labs,402653216,2,6646802959,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,lind,536870944,0,7269311324,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,lind,536870944,1,7269807370,0
books_200M_uint64,200000000,ours,linear_spline,linear_spline,16777216,lind,536870944,2,7282848898,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,none,268435488,0,4013360520,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,none,268435488,1,4012963107,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,none,268435488,2,4026367526,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,gabs,268435496,0,6796540535,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,gabs,268435496,1,6795722550,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,gabs,268435496,2,6796305403,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,gind,268435504,0,7394850317,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,gind,268435504,1,7393315848,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,gind,268435504,2,7395085430,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,labs,402653216,0,8258239455,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,labs,402653216,1,8271186141,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,labs,402653216,2,8271098413,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,lind,536870944,0,8974132376,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,lind,536870944,1,8973414988,0
books_200M_uint64,200000000,ours,linear_spline,linear_regression,16777216,lind,536870944,2,8986835700,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,none,268435488,0,4113823015,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,none,268435488,1,4127125947,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,none,268435488,2,4128238699,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,gabs,268435496,0,6917940955,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,gabs,268435496,1,6917889998,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,gabs,268435496,2,6916705775,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,gind,268435504,0,7836954058,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,gind,268435504,1,7863128141,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,gind,268435504,2,7848782664,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,labs,402653216,0,8774109909,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,labs,402653216,1,8787646335,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,labs,402653216,2,8774502688,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,lind,536870944,0,9306886955,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,lind,536870944,1,9321430012,0
books_200M_uint64,200000000,ours,linear_regression,linear_spline,16777216,lind,536870944,2,9308667153,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,none,268435488,0,6085417558,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,none,268435488,1,6111440409,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,none,268435488,2,6098177357,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,gabs,268435496,0,8894929374,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,gabs,268435496,1,8906076775,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,gabs,268435496,2,8920779363,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,gind,268435504,0,9662685537,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,gind,268435504,1,9662040060,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,gind,268435504,2,9661701794,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,labs,402653216,0,10357939619,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,labs,402653216,1,10357568366,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,labs,402653216,2,10371182263,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,lind,536870944,0,11063933636,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,lind,536870944,1,11063310428,0
books_200M_uint64,200000000,ours,linear_regression,linear_regression,16777216,lind,536870944,2,11077951105,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,none,268435480,0,1390717507,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,none,268435480,1,1404262041,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,none,268435480,2,1390476619,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,gabs,268435488,0,3940376353,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,gabs,268435488,1,3953495223,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,gabs,268435488,2,3953503253,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,gind,268435496,0,4719776420,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,gind,268435496,1,4746526605,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,gind,268435496,2,4733570801,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,labs,402653208,0,5586769733,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,labs,402653208,1,5600622694,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,labs,402653208,2,5589214340,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,lind,536870936,0,5888669482,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,lind,536870936,1,5915995654,0
books_200M_uint64,200000000,ours,radix,linear_spline,16777216,lind,536870936,2,5904332784,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,none,268435480,0,3427803603,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,none,268435480,1,3440665511,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,none,268435480,2,3440846974,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,gabs,268435488,0,6031224422,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,gabs,268435488,1,6044228976,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,gabs,268435488,2,6044239507,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,gind,268435496,0,6547047791,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,gind,268435496,1,6559489146,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,gind,268435496,2,6559265792,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,labs,402653208,0,7380879811,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,labs,402653208,1,7383597736,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,labs,402653208,2,7381593139,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,lind,536870936,0,7775725014,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,lind,536870936,1,7787761645,0
books_200M_uint64,200000000,ours,radix,linear_regression,16777216,lind,536870936,2,7787886411,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,none,536870960,0,3042953552,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,none,536870960,1,3055752595,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,none,536870960,2,3055715443,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,gabs,536870968,0,6452869577,0
books_200M_uint64,200000000,ours,cubic_spline,linear_spline,33554432,gabs,536870968,1,6467701615,0
